"job_id","source","source_url","collection_date","source_job_id","date_posted","original_title","job_title","career_category","seniority_level","company","location","work_mode","employment_type","original_experience","experience_min","experience_max","original_salary","salary_min","salary_max","currency","is_synthetic","posting_year","posting_month","posting_quarter","posting_year_quarter","posting_year_month","is_entry_level","experience_band","salary_disclosed","salary_midpoint","salary_band_lkr","salary_band_usd","skill_count","skill_names_concat","has_prog_lang","has_cloud_devops","has_framework","has_database"
"SYN_00103","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-01-24","Associate Product Designer","Associate Product Designer","UI/UX & Product Design","Junior","DirectFN","Colombo","Hybrid","Full-time","1-2 years relevant experience",1,2,"Competitive Package",NA,NA,NA,TRUE,2017,1,"Q1","2017-Q1","2017-01",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Interactive Prototypes; Figma; Wireframing",FALSE,FALSE,FALSE,FALSE
"SYN_00104","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-12-16","Automation Test Engineer","Automation Test Engineer","QA & Test Automation","Mid","Calcey Technologies","Galle","Remote","Full-time","Minimum 3+ years experience",3,5,"Attractive Remuneration",NA,NA,NA,TRUE,2019,12,"Q4","2019-Q4","2019-12",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"JMeter; Selenium; Manual Testing; JIRA; Playwright; Cypress",FALSE,FALSE,FALSE,FALSE
"SYN_00105","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-04-02","Data Scientist","Data Scientist","Data & AI / ML","Mid","Surge Global","Nawala","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2024,4,"Q2","2024-Q2","2024-04",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"PyTorch; Spark; SQL; Python",TRUE,FALSE,TRUE,TRUE
"SYN_00106","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-02-12","Machine Learning Engineer","Machine Learning Engineer","Data & AI / ML","Mid","Sampath Bank IT","Battaramulla","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Attractive Remuneration",NA,NA,NA,TRUE,2022,2,"Q1","2022-Q1","2022-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"PyTorch; PySpark; Pandas",FALSE,FALSE,TRUE,FALSE
"SYN_00107","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-11-07","Associate Quality Assurance Analyst","Associate Quality Assurance Analyst","QA & Test Automation","Junior","Sampath Bank IT","Galle","On-site","Full-time","1-3 years relevant experience",1,3,"Competitive Package",NA,NA,NA,TRUE,2016,11,"Q4","2016-Q4","2016-11",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Postman; Playwright; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00108","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-04-18","Senior Data Analyst","Senior Data Analyst","Data & AI / ML","Senior","Virtusa Sri Lanka","Remote","Hybrid","Full-time","5 to 7 years commercial experience",5,7,"Attractive Remuneration",NA,NA,NA,TRUE,2020,4,"Q2","2020-Q2","2020-04",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Python; Pandas; PyTorch; TensorFlow",TRUE,FALSE,TRUE,FALSE
"SYN_00109","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-12-15","Lead Security Consultant","Lead Security Consultant","Cyber Security","Lead","WSO2","Battaramulla","Hybrid","Full-time","9+ years leadership experience",9,NA,"LKR 1,050,000 - 1,470,000",1050000,1470000,"LKR",TRUE,2024,12,"Q4","2024-Q4","2024-12",FALSE,"8+ Years (Lead/Principal)",TRUE,1260000,"750k+ LKR","Undisclosed / Non-USD",3,"Firewall Configuration; Linux; Vulnerability Assessment",FALSE,FALSE,FALSE,FALSE
"SYN_00110","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-03-14","Sr. QA Automation Eng","Senior QA Automation Engineer","QA & Test Automation","Mid","LSEG Sri Lanka","Colombo","Hybrid","Full-time","Minimum 2+ years experience",2,5,"Market Competitive",NA,NA,NA,TRUE,2021,3,"Q1","2021-Q1","2021-03",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"JIRA; Postman; JMeter; Cypress; Manual Testing",FALSE,FALSE,FALSE,FALSE
"SYN_00111","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-09-16","QA Engineer","QA Engineer","QA & Test Automation","Mid","Tiqri Sri Lanka","Galle","Hybrid","Full-time","Minimum 2+ years experience",2,5,"LKR 320,000 - 432,000",320000,432000,"LKR",TRUE,2022,9,"Q3","2022-Q3","2022-09",FALSE,"2-4 Years (Mid-Level)",TRUE,376000,"300k - 500k LKR","Undisclosed / Non-USD",5,"Java; Postman; JIRA; JMeter; Playwright",TRUE,FALSE,FALSE,FALSE
"SYN_00112","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-05-07","Associate Associate QA Engineer","Associate Associate QA Engineer","QA & Test Automation","Junior","Pearson Lanka","Galle","On-site","Full-time","0-2 years relevant experience",0,2,"Best in Industry",NA,NA,NA,TRUE,2025,5,"Q2","2025-Q2","2025-05",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"JMeter; JIRA; Manual Testing",FALSE,FALSE,FALSE,FALSE
"SYN_00113","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-09-29","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","Creative Software","Kandy","On-site","Internship","0-1 year or Undergraduate",0,1,"Negotiable",NA,NA,NA,TRUE,2017,9,"Q3","2017-Q3","2017-09",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Python; .NET; Java; PostgreSQL; React; Node.js",TRUE,FALSE,TRUE,TRUE
"SYN_00114","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-08-11","Full Stack Developer","Full Stack Developer","Software Engineering","Mid","gapstars","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,5,"Market Competitive",NA,NA,NA,TRUE,2018,8,"Q3","2018-Q3","2018-08",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"MySQL; Java; .NET; Docker; Spring Boot; React",TRUE,TRUE,TRUE,TRUE
"SYN_00115","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-11-30","Software Engineering Intern - Trainee / Intern","Software Engineering Intern - Trainee / Intern","Software Engineering","Intern","CodeGen International","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"Negotiable",NA,NA,NA,TRUE,2025,11,"Q4","2025-Q4","2025-11",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"REST; TypeScript; Spring Boot; Node.js",TRUE,FALSE,TRUE,FALSE
"SYN_00116","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-02-13","Software Engineer","Software Engineer","Software Engineering","Mid","MillenniumIT ESP","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Competitive Package",NA,NA,NA,TRUE,2018,2,"Q1","2018-Q1","2018-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Java; Spring Boot; MySQL; REST API; PostgreSQL; .NET",TRUE,FALSE,TRUE,TRUE
"SYN_00117","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-12-25","Full Stack Developer","Full Stack Developer","Software Engineering","Mid","Dialog Axiata","Colombo","Remote","Full-time","Minimum 2+ years experience",2,4,"Market Competitive",NA,NA,NA,TRUE,2024,12,"Q4","2024-Q4","2024-12",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Java; Node.js; .NET; React; Python; PostgreSQL",TRUE,FALSE,TRUE,TRUE
"SYN_00118","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-02-09","Principal / Lead QA Engineer","Principal / Lead QA Engineer","QA & Test Automation","Lead","Rootcode","Nawala","Hybrid","Full-time","8+ years leadership experience",8,NA,"Competitive Package",NA,NA,NA,TRUE,2019,2,"Q1","2019-Q1","2019-02",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Selenium; Playwright; JMeter; Manual Testing; Cypress",FALSE,FALSE,FALSE,FALSE
"SYN_00119","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-08-10","QA & Test Automation Intern - Trainee / Intern","QA & Test Automation Intern - Trainee / Intern","QA & Test Automation","Intern","Axiata Digital Labs","Battaramulla","On-site","Internship","0-1 year or Undergraduate",0,1,"Attractive Remuneration",NA,NA,NA,TRUE,2025,8,"Q3","2025-Q3","2025-08",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Playwright; Cypress; Postman; Selenium",FALSE,FALSE,FALSE,FALSE
"SYN_00120","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-05-31","Lead Full Stack Developer","Lead Full Stack Developer","Software Engineering","Lead","Creative Software","Nawala","Remote","Full-time","7+ years leadership experience",7,NA,"Market Competitive",NA,NA,NA,TRUE,2024,5,"Q2","2024-Q2","2024-05",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Spring Boot; Node.js; Python",TRUE,FALSE,TRUE,FALSE
"SYN_00121","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-11-04","Senior Quality Assurance Analyst","Senior Quality Assurance Analyst","QA & Test Automation","Senior","MillenniumIT ESP","Battaramulla","Remote","Full-time","5 to 8 years commercial experience",5,8,"LKR 750,000 - 975,000",750000,975000,"LKR",TRUE,2016,11,"Q4","2016-Q4","2016-11",FALSE,"5-7 Years (Senior)",TRUE,862500,"750k+ LKR","Undisclosed / Non-USD",4,"Postman; Selenium; JMeter; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00122","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-03-25","Senior Software Engineer","Senior Software Engineer","Software Engineering","Senior","Rootcode","Colombo","On-site","Full-time","6 to 9 years commercial experience",6,9,"Negotiable",NA,NA,NA,TRUE,2023,3,"Q1","2023-Q1","2023-03",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"TypeScript; Python; Docker",TRUE,TRUE,FALSE,FALSE
"SYN_00123","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-05-23","Sr. QA Engineer","Senior QA Engineer","QA & Test Automation","Senior","hSenid Mobile Solutions","Battaramulla","On-site","Full-time","6 to 9 years commercial experience",6,9,"Competitive Package",NA,NA,NA,TRUE,2026,5,"Q2","2026-Q2","2026-05",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Selenium; Manual Testing; JMeter; JIRA; Java; Playwright",TRUE,FALSE,FALSE,FALSE
"SYN_00124","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-06-05","Lead DevOps Engineer","Lead DevOps Engineer","Cloud & DevOps","Lead","IFS Sri Lanka","Galle","Hybrid","Full-time","8+ years leadership experience",8,NA,"Negotiable",NA,NA,NA,TRUE,2019,6,"Q2","2019-Q2","2019-06",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Azure; Terraform; CI/CD; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00125","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-05-01","Technical PM","Technical PM","Management & Business Analysis","Junior","DirectFN","Remote","On-site","Full-time","0-1 years relevant experience",0,1,"Best in Industry",NA,NA,NA,TRUE,2016,5,"Q2","2016-Q2","2016-05",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Requirements Analysis; Sprint Planning; JIRA; Agile",FALSE,FALSE,FALSE,FALSE
"SYN_00126","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-11-15","QA / Tester","QA Engineer","QA & Test Automation","Mid","Tiqri Sri Lanka","Kandy","On-site","Full-time","Minimum 3+ years experience",3,6,"Market Competitive",NA,NA,NA,TRUE,2025,11,"Q4","2025-Q4","2025-11",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Playwright; Cypress; JMeter; Selenium; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00127","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-10-20","Tech Lead","Tech Lead","Software Engineering","Mid","Pearson Lanka","Battaramulla","On-site","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2016,10,"Q4","2016-Q4","2016-10",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Spring Boot; React; .NET; TypeScript",TRUE,FALSE,TRUE,FALSE
"SYN_00128","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-07-08","Senior Frontend Developer","Senior Frontend Developer","Software Engineering","Senior","Sampath Bank IT","Battaramulla","On-site","Full-time","4 to 7 years commercial experience",4,7,"Best in Industry",NA,NA,NA,TRUE,2019,7,"Q3","2019-Q3","2019-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,".NET; PostgreSQL; Java",TRUE,FALSE,TRUE,TRUE
"SYN_00129","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-03-27","Product Design Lead","Product Design Lead","UI/UX & Product Design","Junior","IFS Sri Lanka","Nawala","Hybrid","Full-time","1-2 years relevant experience",1,2,"Best in Industry",NA,NA,NA,TRUE,2017,3,"Q1","2017-Q1","2017-03",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Wireframes; User Research; Prototyping",FALSE,FALSE,FALSE,FALSE
"SYN_00130","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-07-02","Sr. Automation Test Engineer","Senior Automation Test Engineer","QA & Test Automation","Senior","Dialog Axiata","Colombo","On-site","Full-time","6 to 8 years commercial experience",6,8,"Best in Industry",NA,NA,NA,TRUE,2018,7,"Q3","2018-Q3","2018-07",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"JMeter; Playwright; JIRA",FALSE,FALSE,FALSE,FALSE
"SYN_00131","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-01-12","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","CodeGen International","Kandy","On-site","Internship","0-1 year or Undergraduate",0,1,"Market Competitive",NA,NA,NA,TRUE,2023,1,"Q1","2023-Q1","2023-01",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Python; React; PostgreSQL; .NET; Docker; Node.js",TRUE,TRUE,TRUE,TRUE
"SYN_00132","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-06-05","Sr. Data Analyst (Power BI)","Senior Data Analyst (Power BI)","Data & AI / ML","Senior","Virtusa Sri Lanka","Remote","Hybrid","Full-time","4 to 6 years commercial experience",4,6,"Attractive Remuneration",NA,NA,NA,TRUE,2018,6,"Q2","2018-Q2","2018-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"PyTorch; Pandas; SQL",FALSE,FALSE,TRUE,TRUE
"SYN_00133","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-04-21","Associate Cyber Security Engineer","Associate Cyber Security Engineer","Cyber Security","Junior","WSO2","Kandy","Hybrid","Full-time","1-2 years relevant experience",1,2,"Market Competitive",NA,NA,NA,TRUE,2023,4,"Q2","2023-Q2","2023-04",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"ISO27001; Firewall Configuration; Vulnerability Assessment; SIEM; Linux",FALSE,FALSE,FALSE,FALSE
"SYN_00134","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-11-25","Senior Senior Software Engineer","Senior Senior Software Engineer","Software Engineering","Senior","Mitra Innovation","Colombo","On-site","Full-time","4 to 6 years commercial experience",4,6,"Best in Industry",NA,NA,NA,TRUE,2020,11,"Q4","2020-Q4","2020-11",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"REST; MySQL; React; Python; TypeScript; .NET",TRUE,FALSE,TRUE,TRUE
"SYN_00135","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-01-02","Associate Software Engineer","Associate Software Engineer","Software Engineering","Junior","Pearson Lanka","Battaramulla","Hybrid","Full-time","0-1 years relevant experience",0,1,"LKR 160,000 - 216,000",160000,216000,"LKR",TRUE,2016,1,"Q1","2016-Q1","2016-01",TRUE,"0-1 Years (Entry/Junior)",TRUE,188000,"150k - 300k LKR","Undisclosed / Non-USD",4,"REST API; Node.js; Docker; MySQL",FALSE,TRUE,TRUE,TRUE
"SYN_00136","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-01-18","Associate SE","Associate Software Engineer","Software Engineering","Mid","IFS Sri Lanka","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Attractive Remuneration",NA,NA,NA,TRUE,2019,1,"Q1","2019-Q1","2019-01",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Java; PostgreSQL; Python; Docker",TRUE,TRUE,FALSE,TRUE
"SYN_00137","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-01-04","Principal / Lead Software Developer","Principal / Lead Software Developer","Software Engineering","Lead","hSenid Mobile Solutions","Nawala","Remote","Full-time","8+ years leadership experience",8,NA,"Negotiable",NA,NA,NA,TRUE,2025,1,"Q1","2025-Q1","2025-01",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"React; Node.js; Java",TRUE,FALSE,TRUE,FALSE
"SYN_00138","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-03-18","Sr. Software Developer","Senior Software Developer","Software Engineering","Mid","Creative Software","Remote","On-site","Full-time","Minimum 3+ years experience",3,5,"LKR 360,000 - 450,000",360000,450000,"LKR",TRUE,2022,3,"Q1","2022-Q1","2022-03",FALSE,"2-4 Years (Mid-Level)",TRUE,405000,"300k - 500k LKR","Undisclosed / Non-USD",3,"Java; TypeScript; Docker",TRUE,TRUE,FALSE,FALSE
"SYN_00139","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-03-19","Full Stack Developer","Full Stack Developer","Software Engineering","Mid","Calcey Technologies","Colombo","On-site","Full-time","Minimum 3+ years experience",3,5,"Negotiable",NA,NA,NA,TRUE,2021,3,"Q1","2021-Q1","2021-03",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,".NET; C#; Spring Boot",TRUE,FALSE,TRUE,FALSE
"SYN_00140","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-08-22","Associate Data Scientist","Associate Data Scientist","Data & AI / ML","Junior","gapstars","Kandy","On-site","Full-time","1-2 years relevant experience",1,2,"LKR 120,000 - 168,000",120000,168000,"LKR",TRUE,2018,8,"Q3","2018-Q3","2018-08",TRUE,"0-1 Years (Entry/Junior)",TRUE,144000,"< 150k LKR","Undisclosed / Non-USD",6,"Power BI; Spark; SQL; PyTorch; Pandas; TensorFlow",FALSE,FALSE,TRUE,TRUE
"SYN_00141","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-06-01","Lead Associate QA Engineer","Lead Associate QA Engineer","QA & Test Automation","Lead","Tiqri Sri Lanka","Remote","Hybrid","Full-time","8+ years leadership experience",8,NA,"Competitive Package",NA,NA,NA,TRUE,2024,6,"Q2","2024-Q2","2024-06",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Manual Testing; Selenium; Playwright",FALSE,FALSE,FALSE,FALSE
"SYN_00142","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-10-17","Cyber Security Engineer","Cyber Security Engineer","Cyber Security","Mid","LSEG Sri Lanka","Remote","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2018,10,"Q4","2018-Q4","2018-10",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"ISO27001; Splunk; Network Security; Linux; Vulnerability Assessment",FALSE,FALSE,FALSE,FALSE
"SYN_00143","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-05-23","Sr. SSE","Senior Senior Software Engineer","Software Engineering","Senior","Surge Global","Galle","Hybrid","Full-time","5 to 9 years commercial experience",5,9,"Best in Industry",NA,NA,NA,TRUE,2020,5,"Q2","2020-Q2","2020-05",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Docker; Node.js; C#; TypeScript",TRUE,TRUE,TRUE,FALSE
"SYN_00144","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-10-24","Senior Product Designer","Senior Product Designer","UI/UX & Product Design","Senior","DirectFN","Battaramulla","Remote","Full-time","4 to 8 years commercial experience",4,8,"Market Competitive",NA,NA,NA,TRUE,2024,10,"Q4","2024-Q4","2024-10",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"UX Research; Design Tokens; Interactive Prototypes; Wireframes; Figma",FALSE,FALSE,FALSE,FALSE
"SYN_00145","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-04-18","Full-Stack Software Engineer","Full-Stack Software Engineer","Software Engineering","Mid","Virtusa Sri Lanka","Remote","On-site","Full-time","Minimum 3+ years experience",3,6,"Competitive Package",NA,NA,NA,TRUE,2020,4,"Q2","2020-Q2","2020-04",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Spring Boot; TypeScript; .NET; React",TRUE,FALSE,TRUE,FALSE
"SYN_00146","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-04-24","SE","Software Engineer","Software Engineering","Mid","gapstars","Colombo","Remote","Full-time","Minimum 2+ years experience",2,5,"LKR 360,000 - 468,000",360000,468000,"LKR",TRUE,2017,4,"Q2","2017-Q2","2017-04",FALSE,"2-4 Years (Mid-Level)",TRUE,414000,"300k - 500k LKR","Undisclosed / Non-USD",6,"React; Node.js; TypeScript; Docker; MySQL; Java",TRUE,TRUE,TRUE,TRUE
"SYN_00147","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-06-05","Sr. Software Developer","Senior Software Developer","Software Engineering","Mid","DirectFN","Colombo","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Market Competitive",NA,NA,NA,TRUE,2023,6,"Q2","2023-Q2","2023-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"React; C#; Node.js",TRUE,FALSE,TRUE,FALSE
"SYN_00148","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-02-22","Associate Machine Learning Engineer","Associate Machine Learning Engineer","Data & AI / ML","Junior","hSenid Mobile Solutions","Battaramulla","Hybrid","Full-time","0-1 years relevant experience",0,1,"Attractive Remuneration",NA,NA,NA,TRUE,2022,2,"Q1","2022-Q1","2022-02",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"TensorFlow; PyTorch; PySpark",FALSE,FALSE,TRUE,FALSE
"SYN_00149","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-06-01","Data & AI / ML Intern - Trainee / Intern","Data & AI / ML Intern - Trainee / Intern","Data & AI / ML","Intern","Sampath Bank IT","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"Competitive Package",NA,NA,NA,TRUE,2021,6,"Q2","2021-Q2","2021-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Spark; PyTorch; Pandas; Power BI; TensorFlow",FALSE,FALSE,TRUE,FALSE
"SYN_00150","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-03-16","Lead Backend Engineer","Lead Backend Engineer","Software Engineering","Lead","gapstars","Battaramulla","On-site","Full-time","8+ years leadership experience",8,NA,"USD 3198 - 4477 (Pegged)",3198,4477,"USD",TRUE,2025,3,"Q1","2025-Q1","2025-03",FALSE,"8+ Years (Lead/Principal)",TRUE,3837.5,"Undisclosed / Non-LKR","$2,500+ USD",3,"Node.js; Spring Boot; .NET",FALSE,FALSE,TRUE,FALSE
"SYN_00151","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-07-19","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","Tiqri Sri Lanka","Galle","Hybrid","Internship","0-1 year or Undergraduate",0,1,"Negotiable",NA,NA,NA,TRUE,2022,7,"Q3","2022-Q3","2022-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,".NET; Java; REST API; Node.js",TRUE,FALSE,TRUE,FALSE
"SYN_00152","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-04-12","Senior Senior Cloud Engineer","Senior Senior Cloud Engineer","Cloud & DevOps","Senior","Tiqri Sri Lanka","Colombo","Hybrid","Full-time","5 to 7 years commercial experience",5,7,"Negotiable",NA,NA,NA,TRUE,2018,4,"Q2","2018-Q2","2018-04",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Terraform; Linux; AWS; Azure; Kubernetes; Docker",FALSE,TRUE,FALSE,FALSE
"SYN_00153","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-03-14","Lead SOC Analyst","Lead SOC Analyst","Cyber Security","Lead","Mitra Innovation","Kandy","On-site","Full-time","8+ years leadership experience",8,NA,"LKR 1,100,000 - 1,540,000",1100000,1540000,"LKR",TRUE,2019,3,"Q1","2019-Q1","2019-03",FALSE,"8+ Years (Lead/Principal)",TRUE,1320000,"750k+ LKR","Undisclosed / Non-USD",4,"Network Security; VAPT; Linux; QRadar",FALSE,FALSE,FALSE,FALSE
"SYN_00154","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-08-25","Cloud Infra Engineer","Cloud Infra Engineer","Cloud & DevOps","Junior","Dialog Axiata","Remote","Hybrid","Full-time","1-3 years relevant experience",1,3,"Best in Industry",NA,NA,NA,TRUE,2019,8,"Q3","2019-Q3","2019-08",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Linux; AWS; Azure; Kubernetes; CI/CD",FALSE,TRUE,FALSE,FALSE
